ret,vol,sharpe,w_AAPL,w_MSFT,w_GOOGL,w_AMZN,w_TSLA,w_JPM,w_JNJ,w_XOM
0.2731716132151078,0.17544875468935817,1.329001243855798,0.009712324386820537,0.23953969733128036,0.0,4.996583332180134e-18,0.0,0.30686798916464214,0.44387998911725696,0.0
0.2739000478477137,0.17571604793839993,1.331125133941728,0.008924403769198617,0.24198014211604846,1.474965669453327e-18,2.4691320744603744e-18,0.0,0.3086450384501999,0.44045041566455295,5.702509319494283e-18
0.2746284824802664,0.17598665938494953,1.3332174342092882,0.00813528479134633,0.2444251481489915,0.0,0.0,8.477035121800386e-18,0.310417074583349,0.4370224924763132,8.628363974450652e-20
0.2753569171127893,0.176260573749189,1.3352782877451188,0.007348463361557044,0.24686667501354564,1.8098388142855414e-18,7.754811458427682e-18,0.0,0.3121916160847772,0.43359324554012013,0.0
0.27608535174536614,0.17653777565601997,1.3373078417243305,0.006560432535768689,0.24930902053701334,1.9904400775225363e-18,5.5923923875672684e-18,0.0,0.3139662054294656,0.4301643414977525,1.326190021366238e-17
0.2768137863779798,0.1768182496442138,1.3393062472594683,0.005770334797687182,0.25175229264986204,8.732496043731083e-20,0.0,3.195430614613917e-18,0.31574151420841734,0.4267358583440335,0.0
0.27754222101038656,0.17710198016570622,1.3412736593240187,0.004983370581307537,0.25419416805137846,0.0,0.0,5.7579539746944644e-18,0.3175157214521307,0.4233067399151834,0.0
0.27827065564303455,0.1773889515958763,1.343210236598374,0.004196761098645747,0.2566360621129499,5.265374002743824e-19,3.545255027450798e-18,0.0,0.3192895654442666,0.4198776113441377,1.9595658535189187e-19
0.27899909027559305,0.17767914823144107,1.3451161413959387,0.003408835211227931,0.2590783909889669,0.0,0.0,7.582724916283274e-18,0.32106407724447794,0.41644869655532735,0.0
0.27972752490809955,0.177972554295582,1.3469915395491434,0.0026199716381999777,0.26152082262906695,3.0736739865281698e-18,7.420684106016978e-18,0.0,0.32283934401110975,0.4130198617216234,1.6222517081960553e-17
0.28045595954070424,0.1782691539408213,1.348836600304541,0.0018328776865550222,0.2639630768080534,0.0,1.4483320469733143e-19,3.224883382062512e-18,0.32461316375228194,0.40959088175310954,0.0
0.2811843941732153,0.17856893125444454,1.3506514961975629,0.001044424837732325,0.26640559207188647,0.0,0.0,7.078642708618166e-18,0.3263879262393602,0.4061620568510212,0.0
0.28191282880574803,0.17887187025941106,1.352436402967728,0.00025637230129147147,0.2688482857663349,4.507610930269486e-18,2.149100610405167e-18,4.7478454487694496e-18,0.3281620664315971,0.4027332755007766,0.0
0.28264126343840384,0.17917798670867316,1.3541912591802703,0.0,0.27091653932163706,1.4627682722196538e-18,0.0,0.0,0.3299347915315403,0.39914866914682273,0.0
0.2833696980709522,0.17948736501159435,1.355915487729352,8.272248912948797e-18,0.2728042739227408,2.956525171277398e-18,8.801288777573547e-18,0.0,0.3317067893077681,0.39548893676949115,7.037461952416418e-18
0.2840981327035094,0.17979999576308822,1.3576092238908783,0.0,0.2746920116358053,2.3701786523812404e-18,4.1960108308194965e-18,0.0,0.3334787828845793,0.3918292054796154,6.496020298304136e-18
0.28482656733592543,0.18011586202713661,1.3592726624989828,0.0,0.2765801891806911,4.641278760745385e-18,3.763907180162443e-18,0.0,0.3352501829247383,0.3881696278945707,0.0
0.2855550019686796,0.1804349468116475,1.360906001346899,0.0,0.2784674838778469,8.469502708475549e-18,8.081624807714575e-18,0.0,0.33702277433533295,0.38450974178682024,0.0
0.2862834366012007,0.18075723307193486,1.3625094410644623,0.0,0.28035521644463673,6.742790375875055e-18,1.2292248495561092e-18,0.0,0.33879477485662574,0.38085000869873764,1.3152894740281054e-17
0.2870118712337309,0.18108270371432747,1.3640831850147985,0.0,0.28224295028596375,0.0,0.0,3.155427830605079e-18,0.3405667736580346,0.3771902760560018,7.530766798997498e-18
0.28774030586602956,0.18141134159938818,1.3656274391769618,1.0361393140450951e-17,0.284130683451985,0.0,0.0,1.0477556971074003e-17,0.34233877336936913,0.3735305431786459,2.0916277172673835e-18
0.28846874049885823,0.18174312954591754,1.3671424120386484,0.0,0.2860184226135958,6.072279763534514e-18,4.355264364764871e-18,0.0,0.3441107649930335,0.3698708123933707,0.0
0.28919717513141696,0.18207805033315275,1.3686283144808211,8.350506248440236e-18,0.2879061557551243,5.1778010518284355e-18,6.51761145800061e-18,0.0,0.345882764738962,0.3662110795059138,0.0
0.2899256097639755,0.18241608670527956,1.3700853596742686,1.8290456069184272e-17,0.28979389486462415,0.0,0.0,1.958170216894601e-17,0.3476547564313461,0.36255134870402994,0.0
0.2906540443965342,0.1827572213741009,1.3715137629689045,4.466154666466716e-17,0.29168162762806593,0.0,0.0,9.289485213677867e-18,0.34942675668748796,0.358891615684446,0.0
0.29138247902909276,0.18310143702238987,1.3729137417875832,0.0,0.29356936643983234,3.381832859985426e-19,6.823450466158914e-18,0.0,0.35119874878165164,0.355231884778516,1.2607513197496688e-17
0.2921109136538726,0.18344871630335208,1.3742855155060352,0.0,0.2954571006951309,1.2379179337283738e-19,0.0,3.3394436949029634e-18,0.35297074697846437,0.3515721523264047,1.6766038823642333e-18
0.2928393482863601,0.18379904185859844,1.3756293054066966,0.0,0.2973448372426086,0.0,0.0,0.0,0.3547427421277759,0.34791242062961547,6.586342967553364e-18
0.29356778292676866,0.18415239630295047,1.3769453345023133,0.0,0.299232571662891,0.0,0.0,7.363066301251212e-18,0.35651474019462365,0.3442526881424855,0.0
0.29429621755309104,0.18450876222375648,1.378233827424967,0.0,0.30112031049551496,0.0,0.0,0.0,0.3582867322236623,0.3405929572808226,0.0
0.2950246521845231,0.18486812221485657,1.3794950104384658,0.0,0.30300804025855976,0.0,0.0,5.50568454700961e-18,0.36005873652204134,0.3369332232193989,5.3487824853151575e-20
0.2957530868163331,0.18523045884785086,1.3807291112225224,3.3937803254172575e-17,0.30489577804319723,2.3444319264311812e-27,3.80196569201129e-28,3.1646677587593217e-19,0.3618307299978367,0.3332734919589659,1.2125278946778546e-20
0.2964815214570031,0.18559575469321699,1.3819363588405227,0.0,0.3067835135222737,1.0078131734042963e-18,7.04987551774622e-18,0.0,0.3636027266374337,0.3296137598402927,1.871613137690814e-17
0.29720995608956174,0.18596399230380972,1.3831169835790436,0.0,0.30867124446458005,0.0,0.0,3.793339425509656e-18,0.3653747293511261,0.3259540261842939,0.0
0.29793839072212036,0.18633515424300934,1.3842712169370335,1.6444723488550205e-17,0.31055898402665344,0.0,1.950682586350414e-18,0.0,0.36714672043278007,0.32229429554056643,3.6540976593755625e-18
0.298666825354679,0.18670922307087254,1.3853992914773805,0.0,0.3124467189503437,3.616360879986424e-18,0.0,0.0,0.3689187177737508,0.3186345632759054,1.434577486826565e-17
0.29939525998723765,0.18708618135089425,1.3865014407489684,3.480412494408654e-17,0.31433445213846756,0.0,0.0,3.240970637402248e-17,0.3706907174568004,0.3149748304047322,0.0
0.3001236946197962,0.1874660116526688,1.3875778991967105,4.7642154881779585e-18,0.3162221911005696,3.3387860040432097e-18,0.0,0.0,0.3724627093480922,0.3113150995513382,0.0
0.3008521292523548,0.18784869655450237,1.3886289020731708,1.7341850042219782e-17,0.3181099228763251,0.0,0.0,2.3661954907141298e-17,0.3742347109370774,0.3076553661865975,0.0
0.30158056388491356,0.18823421864597456,1.3896546853517993,0.0,0.31999765836750255,0.0,0.0,4.230485439720464e-20,0.37600670751224696,0.3039956341202505,0.0
0.30230899851747206,0.1886225605304509,1.3906554856417896,0.0,0.3218853924742502,0.0,7.586699839038189e-18,5.573209764816954e-18,0.37777870595564883,0.30033590157010104,1.8846928719963195e-17
0.30303743315003073,0.18901370482754626,1.3916315401045805,1.8820510478157675e-17,0.32377313266489854,0.0,0.0,1.789435058006794e-17,0.37955069618906584,0.2966761711460358,0.0
0.30376586778258924,0.1894076341755368,1.3925830863720081,1.85567413666105e-17,0.3256608667539654,0.0,8.089383089486996e-18,0.0,0.3813226946563279,0.2930164385897066,5.269168626103613e-18
0.3044943024151479,0.18980433123372414,1.3935103624661278,0.0,0.32754860586730006,2.468331884610147e-18,8.726936102201477e-18,0.0,0.3830946863435377,0.2893567077891623,1.7968987855696947e-17
0.3052227370477065,0.19020377868474803,1.3944136067207067,4.822712183078036e-17,0.3294363386607335,0.0,0.0,9.83380909517748e-18,0.38486668655920614,0.28569697478006034,3.6780903044613016e-18
0.30595117168026525,0.19060595923685084,1.3952930577043972,0.0,0.33132407133635033,0.0,0.0,8.446883158752741e-18,0.3866386869338646,0.28203724172978506,0.0
0.30667960631282376,0.1910108556260913,1.3961489541456011,2.0070878707068234e-17,0.333211809225347,0.0,0.0,1.7081521962696196e-17,0.38841068027326947,0.27837751050138365,0.0
0.30740804094538243,0.19141845061851026,1.3969815348590224,0.0,0.33509954511947976,2.0764213882736607e-18,0.0,7.087814542350244e-18,0.39018267630466635,0.27471777857585383,0.0
0.30813647557794105,0.19182872701224563,1.3977910386739116,0.0,0.336987278933558,6.97820897880744e-20,0.0,4.223567624832923e-18,0.3919546751430149,0.2710580459234271,0.0
0.30886491021049967,0.19224166763959974,1.3985777043640064,0.0,0.3388750097057913,8.42998443116945e-18,1.678522200589523e-17,0.0,0.39372667808621375,0.2673983122079951,2.305402851052048e-17
0.3095933448430582,0.19265725536905706,1.3993417705791629,4.953534731646857e-17,0.34076274972221066,0.0,0.0,2.4231130657762578e-17,0.3954986685547459,0.2637385817230434,0.0
0.3103217794756169,0.19307547310725373,1.4000834757786802,2.737344187911729e-17,0.34265048609403337,0.0,4.859864134583151e-18,5.081781108749046e-18,0.39727066394151844,0.2600788499644483,0.0
0.31105021410817546,0.19349630380089883,1.400803058166305,9.093348475426973e-18,0.3445382255253747,0.0,0.0,5.452308340071944e-18,0.39904265519959026,0.2564191192750352,1.9287658938459848e-17
0.3117786487407341,0.19391973043864738,1.4015007556269259,5.0100915106927364e-18,0.3464259616362507,1.8980094308403066e-18,0.0,0.0,0.40081465093850027,0.25275938742524906,0.0
0.3125070833732927,0.1943457360529262,1.4021768056649353,3.200504965689347e-17,0.34831368845544003,7.559409196825337e-18,0.0,1.1918106883957802e-17,0.40258665921617737,0.2490996523283827,0.0
0.31323551800585137,0.19477430372171203,1.4028314453442612,2.29631596896959e-18,0.35020142411185495,0.0,0.0,1.4387980647326802e-17,0.4043586555683651,0.24543992031977996,0.0
0.31396395263841,0.19520541657026286,1.4034649112300557,6.720410043581374e-17,0.3520891610663172,8.283552784926398e-19,5.673935389049596e-18,0.0,0.40613065016888805,0.24178018876479476,9.567815222163223e-18
0.31469238727096854,0.19563905777280272,1.4040774393320332,6.174072257071391e-17,0.3539769009595246,0.0,0.0,5.444964783015548e-18,0.4079026408036898,0.23812045823678554,0.0
0.31542082190352727,0.19607521055416033,1.4046692650494437,4.45533373334194e-18,0.3558646323694802,2.9611817599581927e-18,0.0,3.669008981031736e-18,0.409674642886308,0.23446072474421187,0.0
0.31614925653608583,0.19651385819136172,1.4052406231176664,2.45145998103684e-17,0.3577523736062773,2.132094658548752e-18,1.4382921860962288e-17,0.0,0.4114466317079879,0.23080099468573476,3.342508381576076e-17
0.3168776911686445,0.19695498401517803,1.4057917475564232,0.0,0.35964010674194735,0.0,0.0,1.1427459881072584e-17,0.4132186314618221,0.22714126179623062,0.0
0.317606125801203,0.1973985714116277,1.4063228716195801,0.0,0.3615278397097266,2.493690187903903e-17,1.0041220751365434e-17,0.0,0.4149906314422176,0.22348152884805583,9.001226274604103e-18
0.31833456043376174,0.19784460382343516,1.406834227746536,1.2697901051045881e-17,0.3634155757133998,0.0,0.0,2.0682381054137905e-17,0.41676262732579394,0.2198217969608064,0.0
0.3190629950663203,0.19829306475144454,1.407326047515171,0.0,0.36530331409139566,1.1908595692729563e-18,3.0476658275157218e-18,4.722180764530867e-18,0.41853462000531383,0.21616206590329065,0.0
0.31979142969887897,0.19874393775599106,1.4077985615963513,2.2432654314312442e-18,0.36719105007285824,1.6531466102421885e-17,6.9192589792962445e-18,0.0,0.4203066159188625,0.21250233400827925,0.0
0.32051986433143753,0.19919720645822814,1.40825199970996,0.0,0.369078784806726,1.0624617627111159e-17,8.867179116863433e-19,0.0,0.4220786135159912,0.2088426016772828,2.5473459475633276e-17
0.3212482989639962,0.19965285454141335,1.4086865905824442,0.0,0.3709665146824175,0.0,4.412862666491305e-18,0.0,0.42385061766903864,0.20518286764854388,0.0
0.3219767335965548,0.20011086575215153,1.4091025619058524,6.315703767580598e-17,0.3728542557808671,0.0,0.0,2.5922883469125464e-17,0.4256226066774131,0.20152313754171985,0.0
0.32270516822911344,0.20057122390159687,1.4095001402983545,0.0,0.3747419901532933,1.0895181912994035e-18,4.580091195103897e-18,0.0,0.4273946047622928,0.19786340508441386,1.011828187028406e-17
0.32343360286167205,0.20103391286661434,1.4098795512662075,0.0,0.3766297225259562,0.0,0.0,0.0,0.429166605545775,0.19420367192826876,2.0875848603231456e-17
